Date,Station,Stations Group,Vol,Taxa,Genus,Species,Tax auth,Area,Notes,depth (fathoms),Source,WoRMS ID,WoRMS Taxa
10/2/1873,VIIp,"VIIl,VIIm,VIIn,VIIo,VIIp,VIIq,VIIr,VIIs",summary,Anomura,Triforis,perversa,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:412308,Arthropoda
10/2/1873,VIIp,"VIIl,VIIm,VIIn,VIIo,VIIp,VIIq,VIIr,VIIs",summary,Anomura,Rissoa,costulata,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:412308,Arthropoda
10/2/1873,VIIp,"VIIl,VIIm,VIIn,VIIo,VIIp,VIIq,VIIr,VIIs",summary,Anomura,Alvania,calidus,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:412308,Arthropoda
10/2/1873,VIIp,"VIIl,VIIm,VIIn,VIIo,VIIp,VIIq,VIIr,VIIs",summary,Anomura,Onoba,calidus,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:412308,Arthropoda
10/2/1873,VIIp,"VIIl,VIIm,VIIn,VIIo,VIIp,VIIq,VIIr,VIIs",summary,Anomura,Cingula,calidus,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:412308,Arthropoda
10/2/1873,VIIp,"VIIl,VIIm,VIIn,VIIo,VIIp,VIIq,VIIr,VIIs",summary,Anomura,Rissoa,albugo,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:412308,Arthropoda
10/2/1873,VIIp,"VIIl,VIIm,VIIn,VIIo,VIIp,VIIq,VIIr,VIIs",summary,Anomura,Setia,calidus,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:412308,Arthropoda
10/2/1873,VIIp,"VIIl,VIIm,VIIn,VIIo,VIIp,VIIq,VIIr,VIIs",summary,Anomura,Utriculus,mamillatus,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:412308,Arthropoda
10/2/1873,VIIp,"VIIl,VIIm,VIIn,VIIo,VIIp,VIIq,VIIr,VIIs",summary,Anomura,Philine,aperta,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:412308,Arthropoda
10/2/1873,VIIp,"VIIl,VIIm,VIIn,VIIo,VIIp,VIIq,VIIr,VIIs",summary,Anomura,Synapta,calidus,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:412308,Arthropoda
10/2/1873,VIIp,"VIIl,VIIm,VIIn,VIIo,VIIp,VIIq,VIIr,VIIs",summary,Anomura,Protozoa,calidus,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:412308,Arthropoda
10/2/1873,VIIp,"VIIl,VIIm,VIIn,VIIo,VIIp,VIIq,VIIr,VIIs",summary,Anomura,Amphora,robusta,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:412308,Arthropoda
10/2/1873,VIIp,"VIIl,VIIm,VIIn,VIIo,VIIp,VIIq,VIIr,VIIs",summary,Anomura,Grunow,calidus,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:412308,Arthropoda
10/2/1873,VIIp,"VIIl,VIIm,VIIn,VIIo,VIIp,VIIq,VIIr,VIIs",summary,Anomura,Navicula,retusa,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:412308,Arthropoda
10/2/1873,VIIp,"VIIl,VIIm,VIIn,VIIo,VIIp,VIIq,VIIr,VIIs",summary,Anomura,Grunow,calidus,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:412308,Arthropoda
10/2/1873,VIIp,"VIIl,VIIm,VIIn,VIIo,VIIp,VIIq,VIIr,VIIs",summary,Anomura,Grunow,calidus,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:412308,Arthropoda
10/2/1873,VIIp,"VIIl,VIIm,VIIn,VIIo,VIIp,VIIq,VIIr,VIIs",summary,Anomura,Grunow,calidus,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:412308,Arthropoda
10/2/1873,VIIp,"VIIl,VIIm,VIIn,VIIo,VIIp,VIIq,VIIr,VIIs",summary,Anomura,Cocconeis,scutellum,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:412308,Arthropoda
10/2/1873,VIIp,"VIIl,VIIm,VIIn,VIIo,VIIp,VIIq,VIIr,VIIs",summary,Anomura,Rhaphoneis,calidus,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:412308,Arthropoda
10/2/1873,VIIp,"VIIl,VIIm,VIIn,VIIo,VIIp,VIIq,VIIr,VIIs",summary,Anomura,Amphiprora,alata,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:412308,Arthropoda
10/2/1873,VIIp,"VIIl,VIIm,VIIn,VIIo,VIIp,VIIq,VIIr,VIIs",summary,Anomura,Nitzschia,panduriformis,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:412308,Arthropoda
10/2/1873,VIIp,"VIIl,VIIm,VIIn,VIIo,VIIp,VIIq,VIIr,VIIs",summary,Anomura,Grunow,calidus,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:412308,Arthropoda
10/2/1873,VIIp,"VIIl,VIIm,VIIn,VIIo,VIIp,VIIq,VIIr,VIIs",summary,Anomura,Surirella,fastuosa,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:412308,Arthropoda
10/2/1873,VIIp,"VIIl,VIIm,VIIn,VIIo,VIIp,VIIq,VIIr,VIIs",summary,Anomura,Coscinodiscus,radiatus,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:412308,Arthropoda
10/2/1873,VIIp,"VIIl,VIIm,VIIn,VIIo,VIIp,VIIq,VIIr,VIIs",summary,Anomura,Paralia,sulcata,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:412308,Arthropoda
10/2/1873,VIIp,"VIIl,VIIm,VIIn,VIIo,VIIp,VIIq,VIIr,VIIs",summary,Anomura,Hyalodiscus,scoticus,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:412308,Arthropoda
10/2/1873,VIIp,"VIIl,VIIm,VIIn,VIIo,VIIp,VIIq,VIIr,VIIs",summary,Anomura,Grunow,calidus,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:412308,Arthropoda
12/2/1873,VIII,VIII,summary,Tunicata,Ciona,flemingi,,Canary Islands,,75-78 Fathoms,Plymouth,urn:lsid:marinespecies.org:taxname:252561,Chordata
12/2/1873,VIII,VIII,summary,Tunicata,Crustacea,flemingi,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:252561,Chordata
12/2/1873,VIII,VIII,summary,Tunicata,Macrura,flemingi,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:252561,Chordata
12/2/1873,VIII,VIII,summary,Tunicata,Eryoneicus,cæcus,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:252561,Chordata
12/2/1873,VIII,VIII,summary,Tunicata,Echinoidea,flemingi,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:252561,Chordata
12/2/1873,VIII,VIII,summary,Tunicata,Hemiaster,zonatus,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:252561,Chordata
12/2/1873,VIII,VIII,summary,Tunicata,Aceste,bellidifera,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:252561,Chordata
12/2/1873,VIII,VIII,summary,Tunicata,Annelida,flemingi,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:252561,Chordata
12/2/1873,VIII,VIII,summary,Tunicata,Hyalinæcia,tubicola,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:252561,Chordata
12/2/1873,VIII,VIII,summary,Tunicata,Ostracoda,flemingi,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:252561,Chordata
12/2/1873,VIII,VIII,summary,Tunicata,Brady,flemingi,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:252561,Chordata
12/2/1873,VIII,VIII,summary,Tunicata,Macrocypris,canariensis,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:252561,Chordata
12/2/1873,VIII,VIII,summary,Tunicata,Bairdia,flemingi,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:252561,Chordata
12/2/1873,VIII,VIII,summary,Tunicata,Lamellibranchiata,flemingi,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:252561,Chordata
12/2/1873,VIII,VIII,summary,Tunicata,Neæra,teres,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:252561,Chordata
12/2/1873,VIII,VIII,summary,Tunicata,Lyonsia,formosa,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:252561,Chordata
12/2/1873,VIII,VIII,summary,Tunicata,Cryptodon,croulinensis,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:252561,Chordata
12/2/1873,VIII,VIII,summary,Tunicata,Montacuta,pura,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:252561,Chordata
12/2/1873,VIII,VIII,summary,Tunicata,Leda,messanensis,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:252561,Chordata
12/2/1873,VIII,VIII,summary,Tunicata,Seguenza,flemingi,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:252561,Chordata
12/2/1873,VIII,VIII,summary,Tunicata,Limopsis,minuta,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:252561,Chordata
12/2/1873,VIII,VIII,summary,Tunicata,Scaphopoda,flemingi,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:252561,Chordata
12/2/1873,VIII,VIII,summary,Tunicata,Gasteropoda,flemingi,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:252561,Chordata
12/2/1873,VIII,VIII,summary,Tunicata,Dentalium,entalis,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:252561,Chordata
12/2/1873,VIII,VIII,summary,Tunicata,Nassa,brychia,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:252561,Chordata
12/2/1873,VIII,VIII,summary,Tunicata,Tritia,flemingi,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:252561,Chordata
12/2/1873,VIII,VIII,summary,Tunicata,Marginella,musica,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:252561,Chordata
12/2/1873,VIII,VIII,summary,Tunicata,Cidaris,hystrix,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:252561,Chordata
12/2/1873,VIII,VIII,summary,Tunicata,Sternaspis,flemingi,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:252561,Chordata
12/2/1873,VIII,VIII,summary,Tunicata,Protozoa,flemingi,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:252561,Chordata
12/2/1873,VIII,VIII,summary,Tunicata,Pteropoda,flemingi,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:252561,Chordata
12/2/1873,VIII,VIII,summary,Tunicata,Foraminifera,flemingi,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:252561,Chordata
12/2/1873,VIII,VIII,summary,Tunicata,Pteropoda,flemingi,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:252561,Chordata
12/2/1873,VIII,VIII,summary,Tunicata,Limacina,inflata,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:252561,Chordata
12/2/1873,VIII,VIII,summary,Tunicata,Limacina,lesueuri,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:252561,Chordata
12/2/1873,VIII,VIII,summary,Tunicata,Peraclis,bispinosa,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:252561,Chordata
12/2/1873,VIII,VIII,summary,Tunicata,Clio,subula,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:252561,Chordata
12/2/1873,VIII,VIII,summary,Tunicata,Styliola,flemingi,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:252561,Chordata
12/2/1873,VIII,VIII,summary,Tunicata,Cavolinia,quadridentata,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:252561,Chordata
12/2/1873,VIII,VIII,summary,Tunicata,Foraminifera,flemingi,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:252561,Chordata
12/2/1873,VIII,VIII,summary,Tunicata,Brady,flemingi,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:252561,Chordata
12/2/1873,VIII,VIII,summary,Tunicata,Biloculina,comata,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:252561,Chordata
12/2/1873,VIII,VIII,summary,Tunicata,Brady,flemingi,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:252561,Chordata
12/2/1873,VIII,VIII,summary,Tunicata,Spiroloculina,acutimargo,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:252561,Chordata
12/2/1873,VIII,VIII,summary,Tunicata,Brady,flemingi,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:252561,Chordata
12/2/1873,VIII,VIII,summary,Tunicata,Brady,flemingi,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:252561,Chordata
12/2/1873,VIII,VIII,summary,Tunicata,Brady,flemingi,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:252561,Chordata
12/2/1873,VIII,VIII,summary,Tunicata,Miliolina,auberiana,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:252561,Chordata
12/2/1873,VIII,VIII,summary,Tunicata,Ophthalmidium,inconstans,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:252561,Chordata
12/2/1873,VIII,VIII,summary,Tunicata,Brady,flemingi,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:252561,Chordata
12/2/1873,VIII,VIII,summary,Tunicata,Planispirina,communis,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:252561,Chordata
12/2/1873,VIII,VIII,summary,Tunicata,Seguenza,flemingi,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:252561,Chordata
12/2/1873,VIII,VIII,summary,Tunicata,Cornuspira,foliacea,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:252561,Chordata
12/2/1873,VIII,VIII,summary,Tunicata,Cornuspira,involvens,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:252561,Chordata
12/2/1873,VIII,VIII,summary,Tunicata,Pelosina,cylindrica,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:252561,Chordata
12/2/1873,VIII,VIII,summary,Tunicata,Brady,flemingi,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:252561,Chordata
12/2/1873,VIII,VIII,summary,Tunicata,Technitella,raphanus,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:252561,Chordata
12/2/1873,VIII,VIII,summary,Tunicata,Brady,flemingi,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:252561,Chordata
12/2/1873,VIII,VIII,summary,Tunicata,Saccammina,sphærica,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:252561,Chordata
12/2/1873,VIII,VIII,summary,Tunicata,Hyperammina,ramosa,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:252561,Chordata
12/2/1873,VIII,VIII,summary,Tunicata,Brady,flemingi,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:252561,Chordata
12/2/1873,VIII,VIII,summary,Tunicata,Rhabdammina,cornuta,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:252561,Chordata
12/2/1873,VIII,VIII,summary,Tunicata,Brady,flemingi,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:252561,Chordata
12/2/1873,VIII,VIII,summary,Tunicata,Haplophragmium,emaciatum,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:252561,Chordata
12/2/1873,VIII,VIII,summary,Tunicata,Brady,flemingi,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:252561,Chordata
12/2/1873,VIII,VIII,summary,Tunicata,Brady,flemingi,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:252561,Chordata
12/2/1873,VIII,VIII,summary,Tunicata,Trochammina,pauciloculata,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:252561,Chordata
12/2/1873,VIII,VIII,summary,Tunicata,Brady,flemingi,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:252561,Chordata
12/2/1873,VIII,VIII,summary,Tunicata,Webbina,clavata,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:252561,Chordata
12/2/1873,VIII,VIII,summary,Tunicata,Cyclammina,pusilla,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:252561,Chordata
12/2/1873,VIII,VIII,summary,Tunicata,Brady,flemingi,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:252561,Chordata
12/2/1873,VIII,VIII,summary,Tunicata,Textularia,aspera,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:252561,Chordata
12/2/1873,VIII,VIII,summary,Tunicata,Brady,flemingi,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:252561,Chordata
12/2/1873,VIII,VIII,summary,Tunicata,Textularia,luculenta,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:252561,Chordata
12/2/1873,VIII,VIII,summary,Tunicata,Brady,flemingi,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:252561,Chordata
12/2/1873,VIII,VIII,summary,Tunicata,Bigenerina,capreolus,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:252561,Chordata
12/2/1873,VIII,VIII,summary,Tunicata,Gaudryina,pupoides,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:252561,Chordata
12/2/1873,VIII,VIII,summary,Tunicata,Clavulina,parisiensis,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:252561,Chordata
12/2/1873,VIII,VIII,summary,Tunicata,Bulimina,aculeata,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:252561,Chordata
12/2/1873,VIII,VIII,summary,Tunicata,Williamson,elongata,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:252561,Chordata
12/2/1873,VIII,VIII,summary,Tunicata,Seguenza,flemingi,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:252561,Chordata
12/2/1873,VIII,VIII,summary,Tunicata,Brady,flemingi,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:252561,Chordata
12/2/1873,VIII,VIII,summary,Tunicata,Bolivina,beyrichi,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:252561,Chordata
12/2/1873,VIII,VIII,summary,Tunicata,Brady,flemingi,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:252561,Chordata
12/2/1873,VIII,VIII,summary,Tunicata,Cassidulina,crassa,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:252561,Chordata
12/2/1873,VIII,VIII,summary,Tunicata,Ehrenbergina,serrata,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:252561,Chordata
12/2/1873,VIII,VIII,summary,Tunicata,Chilostomella,flemingi,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:252561,Chordata
12/2/1873,VIII,VIII,summary,Tunicata,Lagena,aspera,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:252561,Chordata
12/2/1873,VIII,VIII,summary,Tunicata,Seguenza,flemingi,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:252561,Chordata
12/2/1873,VIII,VIII,summary,Tunicata,Nodosaria,communis,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:252561,Chordata
12/2/1873,VIII,VIII,summary,Tunicata,Glandulina,flemingi,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:252561,Chordata
12/2/1873,VIII,VIII,summary,Tunicata,Lingulina,carinata,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:252561,Chordata
12/2/1873,VIII,VIII,summary,Tunicata,Rhabdogonium,minutum,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:252561,Chordata
12/2/1873,VIII,VIII,summary,Tunicata,Marginulina,glabra,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:252561,Chordata
12/2/1873,VIII,VIII,summary,Tunicata,Cristellariu,cultrata,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:252561,Chordata
12/2/1873,VIII,VIII,summary,Tunicata,Brady,flemingi,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:252561,Chordata
12/2/1873,VIII,VIII,summary,Tunicata,Uvigerina,angulosa,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:252561,Chordata
12/2/1873,VIII,VIII,summary,Tunicata,Brady,flemingi,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:252561,Chordata
12/2/1873,VIII,VIII,summary,Tunicata,Brady,flemingi,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:252561,Chordata
12/2/1873,VIII,VIII,summary,Tunicata,Sagrina,columellaris,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:252561,Chordata
12/2/1873,VIII,VIII,summary,Tunicata,Brady,flemingi,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:252561,Chordata
12/2/1873,VIII,VIII,summary,Tunicata,Brady,flemingi,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:252561,Chordata
12/2/1873,VIII,VIII,summary,Tunicata,Brady,flemingi,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:252561,Chordata
12/2/1873,VIII,VIII,summary,Tunicata,Brady,flemingi,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:252561,Chordata
12/2/1873,VIII,VIII,summary,Tunicata,Orbulina,universa,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:252561,Chordata
12/2/1873,VIII,VIII,summary,Tunicata,Hastigerina,pelagica,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:252561,Chordata
12/2/1873,VIII,VIII,summary,Tunicata,Pullenia,obliquiloculata,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:252561,Chordata
12/2/1873,VIII,VIII,summary,Tunicata,Sphæroidina,bulloides,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:252561,Chordata
12/2/1873,VIII,VIII,summary,Tunicata,Spirillina,vivipara,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:252561,Chordata
12/2/1873,VIII,VIII,summary,Tunicata,Patellina,corrugata,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:252561,Chordata
12/2/1873,VIII,VIII,summary,Tunicata,Discorbina,rarescens,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:252561,Chordata
12/2/1873,VIII,VIII,summary,Tunicata,Brady,flemingi,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:252561,Chordata
12/2/1873,VIII,VIII,summary,Tunicata,Planorbulina,mediterranensis,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:252561,Chordata
12/2/1873,VIII,VIII,summary,Tunicata,Truncatulina,haidingerii,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:252561,Chordata
12/2/1873,VIII,VIII,summary,Tunicata,Anomalina,ammonoides,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:252561,Chordata
12/2/1873,VIII,VIII,summary,Tunicata,Pulvinulina,canariensis,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:252561,Chordata
12/2/1873,VIII,VIII,summary,Tunicata,Rotalia,broeckhiana,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:252561,Chordata
12/2/1873,VIII,VIII,summary,Tunicata,Gypsina,inhærens,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:252561,Chordata
12/2/1873,VIII,VIII,summary,Tunicata,Polytrema,miniaceum,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:252561,Chordata
12/2/1873,VIII,VIII,summary,Tunicata,Polystomella,macella,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:252561,Chordata
12/2/1873,VIII,VIII,summary,Tunicata,Triceratium,pentacrinus,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:252561,Chordata
12/2/1873,VIII,VIII,summary,Tunicata,Stictodiscus,parallelus,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:252561,Chordata
12/2/1873,VIII,VIII,summary,Tunicata,Triceratium,flemingi,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:252561,Chordata
12/2/1873,VIII,VIII,summary,Tunicata,Actinoptychus,undulatus,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:252561,Chordata
12/2/1873,VIII,VIII,summary,Tunicata,Coscinodiscus,excentricus,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:252561,Chordata
12/2/1873,VIII,VIII,summary,Tunicata,Grunow,flemingi,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:252561,Chordata
12/2/1873,VIII,VIII,summary,Tunicata,Grunow,flemingi,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:252561,Chordata
12/2/1873,VIII,VIII,summary,Tunicata,Grunow,flemingi,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:252561,Chordata
12/2/1873,VIII,VIII,summary,Tunicata,Grunow,flemingi,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:252561,Chordata
12/2/1873,VIII,VIII,summary,Tunicata,Nitzschia,panduriformis,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:252561,Chordata
12/2/1873,VIII,VIII,summary,Tunicata,Surirella,lata,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:252561,Chordata
12/2/1873,VIII,VIII,summary,Tunicata,Campylodiscus,ralfsii,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:252561,Chordata
12/2/1873,VIII,VIII,summary,Tunicata,Ethmodiscus,flemingi,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:252561,Chordata
12/2/1873,VIII,VIII,summary,Tunicata,Melosira,arenaria,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:252561,Chordata
12/2/1873,VIII,VIII,summary,Tunicata,Triceratium,atlanticum,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:252561,Chordata
12/2/1873,VIII,VIII,summary,Tunicata,Ophiuroidea,flemingi,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:252561,Chordata
12/2/1873,VIII,VIII,summary,Tunicata,Ophionereis,dubia,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:252561,Chordata
12/2/1873,VIII,VIII,summary,Tunicata,Echinoidea,flemingi,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:252561,Chordata
12/2/1873,VIII,VIII,summary,Tunicata,Dorocidaris,papillata,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:252561,Chordata
12/2/1873,VIII,VIII,summary,Tunicata,Cidaris,flemingi,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:252561,Chordata
12/2/1873,VIII,VIII,summary,Tunicata,Holothurioidea,flemingi,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:252561,Chordata
12/2/1873,VIII,VIII,summary,Tunicata,Synapta,lappa,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:252561,Chordata
12/2/1873,VIII,VIII,summary,Tunicata,Brachyura,flemingi,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:252561,Chordata
12/2/1873,VIII,VIII,summary,Tunicata,Xanthodes,melanodactylus,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:252561,Chordata
12/2/1873,VIII,VIII,summary,Tunicata,Neptunus,hastatus,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:252561,Chordata
12/2/1873,VIII,VIII,summary,Tunicata,Gasteropoda,flemingi,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:252561,Chordata
12/2/1873,VIII,VIII,summary,Tunicata,Trochus,colubrinus,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:252561,Chordata
12/2/1873,VIII,VIII,summary,Tunicata,Trochocochlea,flemingi,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:252561,Chordata
12/2/1873,VIII,VIII,summary,Tunicata,Ranella,flemingi,,,,,Oceans1876,urn:lsid:marinespecies.org:taxname:252561,Chordata
